Country Code,Country Name,Year,DB Opioid Deaths,Authoritative Opioid Deaths,Opioid Diff %,DB Drug OD Deaths,Authoritative Drug OD Deaths,Drug OD Diff %,Status,Severity,Source,Source URL
MHL,Marshall Islands,2023,1,,,1,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
MHL,Marshall Islands,2024,1,,,2,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
MHL,Marshall Islands,2025,1,,,2,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
MKD,North Macedonia,2019,19,,,32,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MKD,North Macedonia,2020,18,,,31,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MKD,North Macedonia,2021,19,,,32,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MKD,North Macedonia,2022,24,,,41,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MKD,North Macedonia,2023,19,,,32,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MKD,North Macedonia,2024,31,,,51,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MKD,North Macedonia,2025,19,,,33,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MLI,Mali,2019,180,,,300,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MLI,Mali,2020,185,,,308,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MLI,Mali,2021,105,,,175,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MLI,Mali,2022,121,,,203,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MLI,Mali,2023,182,,,304,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MLI,Mali,2024,168,,,280,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MLI,Mali,2025,138,,,230,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MLT,Malta,2019,4,,,7,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MLT,Malta,2020,7,,,11,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MLT,Malta,2021,4,,,7,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MLT,Malta,2022,4,,,7,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MLT,Malta,2023,6,,,10,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MLT,Malta,2024,7,,,11,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MLT,Malta,2025,4,,,8,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MMR,Myanmar,2019,162,,,271,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MMR,Myanmar,2020,241,,,403,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MMR,Myanmar,2021,231,,,386,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MMR,Myanmar,2022,310,,,517,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MMR,Myanmar,2023,261,,,435,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MMR,Myanmar,2024,322,,,537,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MMR,Myanmar,2025,243,,,405,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MNE,Montenegro,2019,6,,,10,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MNE,Montenegro,2020,6,,,10,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MNE,Montenegro,2021,8,,,14,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MNE,Montenegro,2022,8,,,14,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MNE,Montenegro,2023,9,,,16,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MNE,Montenegro,2024,9,,,15,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MNE,Montenegro,2025,7,,,12,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
MNG,Mongolia,2019,13,,,22,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MNG,Mongolia,2020,15,,,26,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MNG,Mongolia,2021,16,,,27,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MNG,Mongolia,2022,10,,,17,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MNG,Mongolia,2023,11,,,19,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MNG,Mongolia,2024,12,,,20,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MNG,Mongolia,2025,15,,,25,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MOZ,Mozambique,2019,262,,,437,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MOZ,Mozambique,2020,240,,,400,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MOZ,Mozambique,2021,166,,,277,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MOZ,Mozambique,2022,235,,,392,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MOZ,Mozambique,2023,293,,,488,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MOZ,Mozambique,2024,189,,,315,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MOZ,Mozambique,2025,233,,,389,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MRT,Mauritania,2019,32,,,53,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MRT,Mauritania,2020,32,,,54,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MRT,Mauritania,2021,25,,,43,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MRT,Mauritania,2022,32,,,54,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MRT,Mauritania,2023,33,,,55,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MRT,Mauritania,2024,29,,,49,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MRT,Mauritania,2025,29,,,49,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MUS,Mauritius,2019,8,,,14,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MUS,Mauritius,2020,7,,,11,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MUS,Mauritius,2021,9,,,15,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MUS,Mauritius,2022,6,,,10,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MUS,Mauritius,2023,10,,,17,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MUS,Mauritius,2024,9,,,16,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MUS,Mauritius,2025,10,,,18,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MWI,Malawi,2019,161,,,269,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MWI,Malawi,2020,96,,,161,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MWI,Malawi,2021,132,,,220,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MWI,Malawi,2022,173,,,289,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MWI,Malawi,2023,169,,,282,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MWI,Malawi,2024,175,,,293,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MWI,Malawi,2025,170,,,284,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
MYS,Malaysia,2019,183,,,306,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MYS,Malaysia,2020,114,,,190,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MYS,Malaysia,2021,142,,,237,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MYS,Malaysia,2022,166,,,278,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MYS,Malaysia,2023,148,,,246,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MYS,Malaysia,2024,165,,,276,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
MYS,Malaysia,2025,190,,,317,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
NAM,Namibia,2019,16,,,27,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NAM,Namibia,2020,16,,,27,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NAM,Namibia,2021,13,,,22,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NAM,Namibia,2022,20,,,33,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NAM,Namibia,2023,20,,,33,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NAM,Namibia,2024,19,,,32,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NAM,Namibia,2025,16,,,27,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NER,Niger,2019,162,,,271,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NER,Niger,2020,195,,,325,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NER,Niger,2021,163,,,272,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NER,Niger,2022,223,,,373,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NER,Niger,2023,138,,,231,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NER,Niger,2024,232,,,388,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NER,Niger,2025,168,,,281,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NGA,Nigeria,2019,1192,,,1987,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NGA,Nigeria,2020,1296,,,2160,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NGA,Nigeria,2021,1038,,,1731,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NGA,Nigeria,2022,1739,,,2898,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NGA,Nigeria,2023,1441,,,2402,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NGA,Nigeria,2024,1797,,,2995,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NGA,Nigeria,2025,1780,,,2968,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
NIC,Nicaragua,2019,716,,,1194,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
NIC,Nicaragua,2020,542,,,904,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
NIC,Nicaragua,2021,563,,,939,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
NIC,Nicaragua,2022,508,,,846,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
NIC,Nicaragua,2023,859,,,1433,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
NIC,Nicaragua,2024,730,,,1218,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
NIC,Nicaragua,2025,588,,,980,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
NLD,Netherlands,2019,157,262,40.1%,262,310,15.5%,WARNING,MEDIUM,Trimbos Institute,https://www.trimbos.nl/
NLD,Netherlands,2020,160,280,42.9%,268,330,18.8%,WARNING,MEDIUM,Trimbos Institute,https://www.trimbos.nl/
NLD,Netherlands,2021,164,300,45.3%,274,350,21.7%,WARNING,MEDIUM,Trimbos Institute,https://www.trimbos.nl/
NLD,Netherlands,2022,168,320,47.5%,280,370,24.3%,WARNING,MEDIUM,Trimbos Institute,https://www.trimbos.nl/
NLD,Netherlands,2023,171,,,286,,,NO_AUTH_DATA,,Trimbos Netherlands 2024,https://www.trimbos.nl
NLD,Netherlands,2024,175,,,292,,,NO_AUTH_DATA,,Trimbos Netherlands 2024,https://www.trimbos.nl
NLD,Netherlands,2025,178,,,298,,,NO_AUTH_DATA,,Trimbos Netherlands 2024,https://www.trimbos.nl
NOR,Norway,2019,44,,,73,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
NOR,Norway,2020,62,,,103,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
NOR,Norway,2021,68,,,114,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
NOR,Norway,2022,61,,,102,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
NOR,Norway,2023,85,,,142,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
NOR,Norway,2024,78,,,131,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
NOR,Norway,2025,88,,,148,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
NPL,Nepal,2019,91,,,152,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
NPL,Nepal,2020,94,,,157,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
NPL,Nepal,2021,111,,,185,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
NPL,Nepal,2022,127,,,212,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
NPL,Nepal,2023,105,,,176,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
NPL,Nepal,2024,159,,,265,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
NPL,Nepal,2025,103,,,173,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
NRU,Nauru,2019,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NRU,Nauru,2020,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NRU,Nauru,2021,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NRU,Nauru,2022,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NRU,Nauru,2023,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NRU,Nauru,2024,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NRU,Nauru,2025,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NZL,New Zealand,2019,151,,,252,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NZL,New Zealand,2020,141,,,235,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NZL,New Zealand,2021,133,,,222,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NZL,New Zealand,2022,168,,,280,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NZL,New Zealand,2023,176,,,293,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NZL,New Zealand,2024,238,,,396,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
NZL,New Zealand,2025,256,,,428,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
OMN,Oman,2019,16,,,28,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
OMN,Oman,2020,21,,,35,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
OMN,Oman,2021,18,,,30,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
OMN,Oman,2022,18,,,30,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
OMN,Oman,2023,16,,,27,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
OMN,Oman,2024,16,,,27,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
OMN,Oman,2025,24,,,41,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PAK,Pakistan,2019,841,,,1402,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PAK,Pakistan,2020,1265,,,2108,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PAK,Pakistan,2021,1115,,,1858,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PAK,Pakistan,2022,889,,,1482,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PAK,Pakistan,2023,792,,,1320,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PAK,Pakistan,2024,1332,,,2221,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PAK,Pakistan,2025,1426,,,2377,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PAN,Panama,2019,295,,,492,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
PAN,Panama,2020,330,,,550,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
PAN,Panama,2021,530,,,884,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
PAN,Panama,2022,577,,,962,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
PAN,Panama,2023,359,,,599,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
PAN,Panama,2024,328,,,547,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
PAN,Panama,2025,435,,,726,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
PER,Peru,2019,379,,,632,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
PER,Peru,2020,352,,,587,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
PER,Peru,2021,476,,,793,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
PER,Peru,2022,451,,,752,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
PER,Peru,2023,528,,,881,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
PER,Peru,2024,582,,,971,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
PER,Peru,2025,493,,,822,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
PHL,Philippines,2019,372,,,621,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PHL,Philippines,2020,420,,,701,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PHL,Philippines,2021,648,,,1080,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PHL,Philippines,2022,596,,,993,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PHL,Philippines,2023,474,,,791,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PHL,Philippines,2024,610,,,1018,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PHL,Philippines,2025,398,,,664,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PLW,Palau,2019,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PLW,Palau,2020,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PLW,Palau,2021,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PLW,Palau,2022,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PLW,Palau,2023,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PLW,Palau,2024,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PLW,Palau,2025,0,,,0,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PNG,Papua New Guinea,2019,360,,,601,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PNG,Papua New Guinea,2020,267,,,445,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PNG,Papua New Guinea,2021,403,,,672,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PNG,Papua New Guinea,2022,393,,,655,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PNG,Papua New Guinea,2023,362,,,604,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PNG,Papua New Guinea,2024,419,,,699,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
PNG,Papua New Guinea,2025,509,,,849,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
POL,Poland,2019,159,,,265,,,NO_AUTH_DATA,,KBPN Poland 2024,https://www.kbpn.gov.pl
POL,Poland,2020,163,,,271,,,NO_AUTH_DATA,,KBPN Poland 2024,https://www.kbpn.gov.pl
POL,Poland,2021,166,,,277,,,NO_AUTH_DATA,,KBPN Poland 2024,https://www.kbpn.gov.pl
POL,Poland,2022,170,,,283,,,NO_AUTH_DATA,,KBPN Poland 2024,https://www.kbpn.gov.pl
POL,Poland,2023,173,,,289,,,NO_AUTH_DATA,,KBPN Poland 2024,https://www.kbpn.gov.pl
POL,Poland,2024,177,,,295,,,NO_AUTH_DATA,,KBPN Poland 2024,https://www.kbpn.gov.pl
POL,Poland,2025,181,,,302,,,NO_AUTH_DATA,,KBPN Poland 2024,https://www.kbpn.gov.pl
PRK,North Korea,2019,114,,,190,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PRK,North Korea,2020,82,,,136,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PRK,North Korea,2021,93,,,156,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PRK,North Korea,2022,133,,,222,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PRK,North Korea,2023,90,,,150,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
PRK,North Korea,2024,102,,,170,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
